臺北市第1選舉區,孫士堅,無
臺北市第1選舉區,陳重文,中國國民黨,陳重文,http://www.facebook.com/576324405733026
臺北市第1選舉區,吳碧珠,中國國民黨
臺北市第1選舉區,陳建銘,台灣團結聯盟,陳建銘,http://www.facebook.com/472611492776354,陳建銘、徐玉蓮夫婦按師聚會,http://www.facebook.com/183957304995248,陳搞銘的秘密基地(陳建銘),http://www.facebook.com/230896777039088
臺北市第1選舉區,潘懷宗,新黨,潘懷宗,http://www.facebook.com/344471032236425,潘懷宗,http://www.facebook.com/540796215986803,潘懷宗老師實驗室的過客們 哈哈,http://www.facebook.com/406912049374663
臺北市第1選舉區,楊靜宇,新黨,楊靜宇,http://www.facebook.com/689271537767258
臺北市第1選舉區,陳政忠,無,台北市議員 陳政忠,http://www.facebook.com/395664323833020,忠信2011(100)級QCa陳政男的月光寶盒歐斯曼菲,http://www.facebook.com/122572841154979,忠信2012(101)級QCB陳政男的月光寶盒歐斯曼菲,http://www.facebook.com/132016436901185,忠信2012(101)級QCC陳政男的月光寶盒歐斯曼菲,http://www.facebook.com/244155575657158
臺北市第1選舉區,黃平洋,中國國民黨,黃平洋,http://www.facebook.com/146984735357489
臺北市第1選舉區,謝維洲,民主進步黨,謝維洲（維骨力）,http://www.facebook.com/602459606485749,"Shepparton,VIC[維多利亞謝珀頓][找工作住宿農場肉工廠]澳洲打工度假背包客同鄉會Job Sharehouse Buy&Sell",http://www.facebook.com/896200220405431
臺北市第1選舉區,王奕凱,無,王奕凱,http://www.facebook.com/665534113525031,王奕凱輔選團隊,http://www.facebook.com/327885217367449
臺北市第1選舉區,賴素如,無
臺北市第1選舉區,吳思瑤,民主進步黨,台北有需要‧請找吳思瑤,http://www.facebook.com/211122988933967
臺北市第1選舉區,林世宗,民主進步黨,綺貞好美，老鍋好閃，阿坤沒品，宇還耍費，林宗變態，世晨帥哥，少君喇叭，,http://www.facebook.com/394392500689712
臺北市第1選舉區,何志偉,民主進步黨,何志偉,http://www.facebook.com/296199430542790
臺北市第1選舉區,陳慈慧,民主進步黨,陳慈慧,http://www.facebook.com/879850045377284
臺北市第1選舉區,汪志冰,中國國民黨,汪志冰,http://www.facebook.com/229103120461172,汪志冰,http://www.facebook.com/453167524757317
臺北市第1選舉區,王威中,民主進步黨,中威會~模型宴王坊!!,http://www.facebook.com/152783741580872,瑤池西王母八字命理哲學姓名學權威研發中心,http://www.facebook.com/1480852708828575,中央高企營8小-八面威風獅子王,http://www.facebook.com/612074752158744
臺北市第1選舉區,林瑞圖,無
